date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:27:29	178900/178900	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:07:44%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
20:27:31	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2025%20Feb%202023%2010:26:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
20:27:33	5751/5751	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2023:43:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
20:27:34	518923/518923	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:04:38%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
20:27:35	96645/96645	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202023%2020:51:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
20:27:35	6083/6083	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2010:03:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
20:27:36	93874/93874	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2010:26:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
20:27:37	418857/418857	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:04:40%20GMT	https://www.classcentral.com/report/free-certificates/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
20:27:37	6773/6773	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
20:27:39	29596/29596	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Feb%202023%2010:26:11%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	D:/AllStarsTaskL1/allstars/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
20:27:39	193250/193250	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2016:05:04%20GMT	https://www.classcentral.com/report/free-google-certifications/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
20:27:42	378/378	---MC-	302	error ('Found')	text/html	date:Sat,%2025%20Feb%202023%2018:27:39%20GMT	https://www.classcentral.com/new-online-courses	D:/AllStarsTaskL1/allstars/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
20:27:42	832786/832786	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:38%20GMT	https://www.classcentral.com/starting-this-month	D:/AllStarsTaskL1/allstars/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
20:27:46	772665/772665	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:42%20GMT	https://www.classcentral.com/new-online-courses/february-2023	D:/AllStarsTaskL1/allstars/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
20:27:46	486/486	---MC-	302	error ('Found')	text/html	date:Sat,%2025%20Feb%202023%2018:27:43%20GMT	https://www.classcentral.com/most-popular-courses	D:/AllStarsTaskL1/allstars/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
20:27:49	141083/141083	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2017:11:09%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	D:/AllStarsTaskL1/allstars/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
20:27:50	845288/845288	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:46%20GMT	https://www.classcentral.com/subject/ai	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
20:27:51	826622/826622	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:48%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
20:27:52	768685/768685	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:50%20GMT	https://www.classcentral.com/subject/internet-of-things	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
20:27:54	789189/789189	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:52%20GMT	https://www.classcentral.com/subject/information-technology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/information-technology.html	(from https://www.classcentral.com/)
20:27:55	7948/7948	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:27:52%20GMT	https://www.classcentral.com/subject/computer-networking	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
20:27:56	7914/7914	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:27:54%20GMT	https://www.classcentral.com/subject/machine-learning	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
20:28:02	771218/771218	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:27:59%20GMT	https://www.classcentral.com/subject/devops	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
20:28:02	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:00%20GMT	https://www.classcentral.com/subject/cryptography	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/cryptography	(from https://www.classcentral.com/)
20:28:02	831153/831153	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:00%20GMT	https://www.classcentral.com/subject/deep-learning	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
20:28:02	8109/8109	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:01%20GMT	https://www.classcentral.com/subject/quantum-computing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/quantum-computing.5b.delayed	(from https://www.classcentral.com/)
20:28:03	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:01%20GMT	https://www.classcentral.com/subject/hci	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
20:28:03	8118/8118	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:02%20GMT	https://www.classcentral.com/subject/distributed-systems	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/distributed-systems.5d.delayed	(from https://www.classcentral.com/)
20:28:04	8080/8080	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:02%20GMT	https://www.classcentral.com/subject/blockchain	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/blockchain.5e.delayed	(from https://www.classcentral.com/)
20:28:04	8109/8109	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:03%20GMT	https://www.classcentral.com/subject/operating-systems	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/operating-systems.5f.delayed	(from https://www.classcentral.com/)
20:28:06	718302/718302	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:04%20GMT	https://www.classcentral.com/subject/computer-graphics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
20:28:06	8152/8152	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:04%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/nutrition-and-wellness.61.delayed	(from https://www.classcentral.com/)
20:28:06	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:05%20GMT	https://www.classcentral.com/subject/disease-and-disorders	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/disease-and-disorders	(from https://www.classcentral.com/)
20:28:06	8093/8093	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:05%20GMT	https://www.classcentral.com/subject/public-health	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/public-health.63.delayed	(from https://www.classcentral.com/)
20:28:07	8062/8062	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:05%20GMT	https://www.classcentral.com/subject/health-care	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/health-care.64.delayed	(from https://www.classcentral.com/)
20:28:07	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:06%20GMT	https://www.classcentral.com/subject/nursing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/nursing.65.delayed	(from https://www.classcentral.com/)
20:28:09	750379/750379	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:07%20GMT	https://www.classcentral.com/subject/anatomy	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
20:28:09	8137/8137	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:07%20GMT	https://www.classcentral.com/subject/veterinary-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/veterinary-science.67.delayed	(from https://www.classcentral.com/)
20:28:09	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:08%20GMT	https://www.classcentral.com/subject/cme	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
20:28:14	790058/790058	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:12%20GMT	https://www.classcentral.com/subject/statistics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
20:28:18	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:15%20GMT	https://www.classcentral.com/subject/calculus	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
20:28:18	752761/752761	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:15%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
20:28:21	743716/743716	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:19%20GMT	https://www.classcentral.com/subject/discrete-mathematics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
20:28:23	743218/743218	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:20%20GMT	https://www.classcentral.com/subject/trigonometry	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
20:28:23	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:21%20GMT	https://www.classcentral.com/subject/geometry	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/geometry	(from https://www.classcentral.com/)
20:28:23	7832/7832	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:22%20GMT	https://www.classcentral.com/subject/algebra	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
20:28:30	744983/744983	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:26%20GMT	https://www.classcentral.com/subject/precalculus	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
20:28:31	719387/719387	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:28%20GMT	https://www.classcentral.com/subject/number-theory	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
20:28:32	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:31%20GMT	https://www.classcentral.com/subject/mathematical-logic	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
20:28:33	728009/728009	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:31%20GMT	https://www.classcentral.com/subject/combinatorics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
20:28:38	648873/648873	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:34%20GMT	https://www.classcentral.com/subject/linear-programming	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
20:28:38	7974/7974	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:35%20GMT	https://www.classcentral.com/subject/management-and-leadership	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
20:28:40	804530/804530	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:38%20GMT	https://www.classcentral.com/subject/finance	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
20:28:41	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:39%20GMT	https://www.classcentral.com/subject/entrepreneurship	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/entrepreneurship.77.delayed	(from https://www.classcentral.com/)
20:28:41	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:40%20GMT	https://www.classcentral.com/subject/marketing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
20:28:43	804286/804286	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:41%20GMT	https://www.classcentral.com/subject/strategic-management	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
20:28:43	8130/8130	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:41%20GMT	https://www.classcentral.com/subject/industry-specific	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/industry-specific.7a.delayed	(from https://www.classcentral.com/)
20:28:43	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:41%20GMT	https://www.classcentral.com/subject/business-intelligence	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
20:28:43	8059/8059	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:42%20GMT	https://www.classcentral.com/subject/accounting	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/accounting.7c.delayed	(from https://www.classcentral.com/)
20:28:44	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:42%20GMT	https://www.classcentral.com/subject/human-resources	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/human-resources.7d.delayed	(from https://www.classcentral.com/)
20:28:44	8116/8116	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:43%20GMT	https://www.classcentral.com/subject/project-management	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/project-management.7e.delayed	(from https://www.classcentral.com/)
20:28:46	759718/759718	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:44%20GMT	https://www.classcentral.com/subject/sales	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
20:28:46	8124/8124	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:44%20GMT	https://www.classcentral.com/subject/design-thinking	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/design-thinking.80.delayed	(from https://www.classcentral.com/)
20:28:46	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:45%20GMT	https://www.classcentral.com/subject/business-software	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
20:28:46	8124/8124	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:45%20GMT	https://www.classcentral.com/subject/risk-management	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/risk-management.82.delayed	(from https://www.classcentral.com/)
20:28:47	8030/8030	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:46%20GMT	https://www.classcentral.com/subject/csr	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/csr.83.delayed	(from https://www.classcentral.com/)
20:28:48	8106/8106	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:46%20GMT	https://www.classcentral.com/subject/customer-service	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/customer-service.84.delayed	(from https://www.classcentral.com/)
20:28:49	750727/750727	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:47%20GMT	https://www.classcentral.com/subject/nonprofit	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
20:28:49	8059/8059	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:48%20GMT	https://www.classcentral.com/subject/innovation	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/innovation.86.delayed	(from https://www.classcentral.com/)
20:28:52	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:28:49%20GMT	https://www.classcentral.com/subject/operations-management	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
20:29:00	781397/781397	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:57%20GMT	https://www.classcentral.com/subject/literature	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
20:29:02	816128/816128	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:59%20GMT	https://www.classcentral.com/subject/language-learning	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
20:29:03	786762/786762	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:28:55%20GMT	https://www.classcentral.com/subject/history	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
20:29:03	827300/827300	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:00%20GMT	https://www.classcentral.com/subject/grammar-writing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
20:29:03	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:01%20GMT	https://www.classcentral.com/subject/philosophy	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/philosophy	(from https://www.classcentral.com/)
20:29:05	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:02%20GMT	https://www.classcentral.com/subject/religion	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
20:29:11	771050/771050	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:07%20GMT	https://www.classcentral.com/subject/culture	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/culture.html	(from https://www.classcentral.com/)
20:29:13	793918/793918	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:04%20GMT	https://www.classcentral.com/subject/esl	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
20:29:14	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:12%20GMT	https://www.classcentral.com/subject/journalism	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
20:29:15	757143/757143	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:11%20GMT	https://www.classcentral.com/subject/sports	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
20:29:16	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:15%20GMT	https://www.classcentral.com/subject/linguistics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
20:29:20	761493/761493	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:17%20GMT	https://www.classcentral.com/subject/food	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
20:29:20	8103/8103	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:19%20GMT	https://www.classcentral.com/subject/library-science	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/library-science.95.delayed	(from https://www.classcentral.com/)
20:29:21	765822/765822	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:14%20GMT	https://www.classcentral.com/subject/ethics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
20:29:21	7854/7854	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:19%20GMT	https://www.classcentral.com/subject/reading	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
20:29:21	7896/7896	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:19%20GMT	https://www.classcentral.com/subject/crisis-management	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
20:29:23	783208/783208	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:21%20GMT	https://www.classcentral.com/subject/electrical-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
20:29:23	8153/8153	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:21%20GMT	https://www.classcentral.com/subject/mechanical-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/mechanical-engineering.99.delayed	(from https://www.classcentral.com/)
20:29:23	7896/7896	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:22%20GMT	https://www.classcentral.com/subject/civil-engineering	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
20:29:26	760725/760725	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:24%20GMT	https://www.classcentral.com/subject/robotics	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
20:29:26	8117/8117	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:25%20GMT	https://www.classcentral.com/subject/nanotechnology	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/nanotechnology.9c.delayed	(from https://www.classcentral.com/)
20:29:26	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:25%20GMT	https://www.classcentral.com/subject/gis	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/gis	(from https://www.classcentral.com/)
20:29:27	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:25%20GMT	https://www.classcentral.com/subject/textiles	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/textiles.9e.delayed	(from https://www.classcentral.com/)
20:29:27	8093/8093	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2025%20Feb%202023%2018:29:26%20GMT	https://www.classcentral.com/subject/manufacturing	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/manufacturing.9f.delayed	(from https://www.classcentral.com/)
20:29:29	747130/747130	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2018:29:27%20GMT	https://www.classcentral.com/subject/bim	D:/AllStarsTaskL1/allstars/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
